genome_ID,scaffold,gene_oid,locus_tag,start_coord,end_coord,clust_ID,gene_ID_string,core_whole,40_percent_ID_group,query_start,query_end,evalue,pfam_id,pfam_name,pfam_length
639857000,NZ_AAMD01000003,639857326,STIAU_1520,78267,79853,65999,639857326,afp2_3_4,,286,523,1.60E-29,pfam04984,Phage_sheath_1,464
639857000,NZ_AAMD01000003,639857327,STIAU_1522,79819,81171,65999,639857327,,Cluster 5705,,,,,,
639857000,NZ_AAMD01000003,639857328,STIAU_1521,79882,80340,65999,639857328,afp1_5,,15,148,2.40E-44,pfam06841,Phage_T4_gp19,134
639857000,NZ_AAMD01000003,639857329,STIAU_1523,80350,80802,65999,639857329,afp1_5,,9,148,8.80E-40,pfam06841,Phage_T4_gp19,134
639857000,NZ_AAMD01000003,639857330,STIAU_1524,80809,80976,65999,639857330,afp6,,,,,,,
639857000,NZ_AAMD01000003,639857331,STIAU_1525,81172,81654,65999,639857331,afp7,,,,,,,
639857000,NZ_AAMD01000003,639857332,STIAU_1526,81664,83460,65999,639857332,afp8,,39,339,1.10E-09,pfam05954,Phage_GPD,304
639857000,NZ_AAMD01000003,639857333,STIAU_1527,83471,85171,65999,639857333,,Cluster 2234,293,557,2.10E-99,pfam15521,Ntox11,272
639857000,NZ_AAMD01000003,639857334,STIAU_1528,85182,87023,65999,639857334,,Cluster 2164,130,197,2.80E-09,pfam13699,DUF4157,79
639857000,NZ_AAMD01000003,639857335,STIAU_1529,87106,87963,65999,639857335,,Cluster 955,24,285,3.00E-64,pfam00248,Aldo_ket_red,292
639857000,NZ_AAMD01000003,639857336,STIAU_1530,88389,88892,65999,639857336,,Cluster 3278,,,,,,
640048527,NC_002523,640051109,pADAP_66,71825,71953,66004,640051109,,Cluster 3883,,,,,,
640048527,NC_002523,640051110,pADAP_67,72867,73328,66004,640051110,,Cluster 1153,27,151,5.80E-21,pfam03245,Phage_lysis,126
640048527,NC_002523,640051111,pADAP_68,73523,73726,66004,640051111,,Cluster 3858,1,62,1.10E-11,pfam16083,Phage_holin_3_3,80
640048527,NC_002523,640051112,pADAP_69,74293,74718,66004,640051112,,Cluster 797,28,134,1.50E-23,pfam00959,Phage_lysozyme,109
640048527,NC_002523,640051113,pADAP_70,74895,75344,66004,640051113,afp1_5,,15,145,4.10E-34,pfam06841,Phage_T4_gp19,134
640048527,NC_002523,640051114,pADAP_71,75363,76427,66004,640051114,afp2_3_4,,87,351,1.20E-34,pfam04984,Phage_sheath_1,464
640048527,NC_002523,640051115,pADAP_72,76447,77802,66004,640051115,afp2_3_4,,216,448,3.20E-36,pfam04984,Phage_sheath_1,464
640048527,NC_002523,640051116,pADAP_73,77842,79095,66004,640051116,afp2_3_4,,197,402,2.80E-10,pfam04984,Phage_sheath_1,464
640048527,NC_002523,640051117,pADAP_74,79095,79544,66004,640051117,afp1_5,,6,143,1.30E-28,pfam06841,Phage_T4_gp19,134
640048527,NC_002523,640051118,pADAP_75,79541,79708,66004,640051118,afp6,,,,,,,
640048527,NC_002523,640051119,pADAP_76,79705,80394,66004,640051119,afp7,,,,,,,
640048527,NC_002523,640051120,pADAP_77,80391,81980,66004,640051120,afp8,,,,,,,
640048527,NC_002523,640051121,pADAP_78,82001,82423,66004,640051121,afp9,,29,120,2.40E-16,pfam04965,GPW_gp25,95
640048527,NC_002523,640051122,pADAP_79,82420,82842,66004,640051122,afp10,,,,,,,
640048527,NC_002523,640051123,pADAP_80,82919,84742,66004,640051123,afp11,,,,,,,
640048527,NC_002523,640051124,pADAP_81,84735,87626,66004,640051124,afp12,,,,,,,
640048527,NC_002523,640051125,pADAP_82,87652,89124,66004,640051125,afp13,,,,,,,
640048527,NC_002523,640051126,pADAP_83,89124,90788,66004,640051126,afp14,,,,,,,
640048527,NC_002523,640051127,pADAP_84,90825,92915,66004,640051127,afp15,,490,616,1.80E-26,pfam00004,AAA,132
640048527,NC_002523,640051128,pADAP_85,92986,93873,66004,640051128,afp16,,11,184,5.40E-27,pfam14065,DUF4255,178
640048527,NC_002523,640051129,pADAP_86,93979,95055,66004,640051129,,Cluster 4879,,,,,,
640048527,NC_002523,640051130,pADAP_87,95257,102357,66004,640051130,,Cluster 2154,,,,,,
640048527,NC_002523,640051131,pADAP_88,102492,103103,66004,640051131,,Cluster 3081,37,153,1.40E-19,pfam00665,rve,119
640048527,NC_002523,640051132,pADAP_89,103246,104268,66004,640051132,,Cluster 5366,,,,,,
640069320,NC_009077,640138231,Mjls_0919,995621,996271,66056,640138231,,Cluster 6453,28,128,4.20E-06,pfam01966,HD,122
640069320,NC_009077,640138232,Mjls_0920,996487,999129,66056,640138232,,Cluster 2393,803,859,1.90E-13,pfam00196,GerE,57
640069320,NC_009077,640138233,Mjls_0921,999161,1001806,66056,640138233,,Cluster 436,750,880,1.50E-08,pfam03704,BTAD,146
640069320,NC_009077,640138234,Mjls_0922,1001779,1002309,66056,640138234,,Cluster 346,23,156,3.90E-12,pfam09684,Tail_P2_I,136
640069320,NC_009077,640138235,Mjls_0923,1002312,1004270,66056,640138235,afp11,,368,584,1.10E-14,pfam04865,Baseplate_J,255
640069320,NC_009077,640138236,Mjls_0924,1004272,1004712,66056,640138236,afp9,,25,117,2.00E-22,pfam04965,GPW_gp25,95
640069320,NC_009077,640138237,Mjls_0925,1004715,1004999,66056,640138237,afp10,,7,84,7.00E-18,pfam05488,PAAR_motif,69
640069320,NC_009077,640138238,Mjls_0926,1005015,1006778,66056,640138238,afp8,,36,340,2.10E-06,pfam05954,Phage_GPD,304
640069320,NC_009077,640138239,Mjls_0927,1006785,1007549,66056,640138239,afp7,,,,,,,
640069320,NC_009077,640138240,Mjls_0928,1007549,1008001,66056,640138240,afp1_5,,14,145,2.60E-28,pfam06841,Phage_T4_gp19,134
640069320,NC_009077,640138241,Mjls_0929,1008015,1010042,66056,640138241,,Cluster 2134,,,,,,
640069320,NC_009077,640138242,Mjls_0930,1010201,1010641,66056,640138242,,Cluster 5,,,,,,
640069320,NC_009077,640138243,Mjls_0931,1010634,1011086,66056,640138243,afp1_5,,10,146,1.10E-29,pfam06841,Phage_T4_gp19,134
640069320,NC_009077,640138244,Mjls_0932,1011123,1012661,66056,640138244,afp2_3_4,,1,502,9.60E-93,pfam04984,Phage_sheath_1,464
640069320,NC_009077,640138245,Mjls_0933,1012896,1013615,66056,640138245,,Cluster 12,80,158,1.50E-33,pfam13699,DUF4157,79
640069320,NC_009077,640138246,Mjls_0934,1013619,1017581,66056,640138246,,Cluster 1166,,,,,,
640069320,NC_009077,640138247,Mjls_0935,1017614,1019458,66056,640138247,,Cluster 2116,,,,,,
640069320,NC_009077,640138248,Mjls_0936,1019715,1021109,66056,640138248,,Cluster 808,80,269,1.20E-22,pfam13365,Trypsin_2,147
640069320,NC_009077,640138249,Mjls_0937,1021120,1022376,66056,640138249,,Cluster 1433,,,,,,
640069320,NC_009077,640138250,Mjls_0938,1022459,1024474,66056,640138250,afp15,,454,580,3.50E-23,pfam00004,AAA,132
640069320,NC_009077,640138251,Mjls_0939,1024471,1025163,66056,640138251,afp16,,4,180,1.50E-45,pfam14065,DUF4255,178
640069320,NC_009077,640138252,Mjls_0940,1025252,1025875,66056,640138252,,Cluster 25,145,201,5.90E-15,pfam00196,GerE,57
640069320,NC_009077,640138253,Mjls_0941,1026030,1027034,66056,640138253,,Cluster 1948,2,236,2.80E-35,pfam09994,DUF2235,231
640069320,NC_009077,640138254,Mjls_0942,1027357,1028073,66056,640138254,,Cluster 1804,25,204,3.20E-16,pfam00753,Lactamase_B,197
640069320,NC_009077,640138255,Mjls_0943,1028181,1028642,66056,640138255,,Cluster 2072,1,84,6.20E-16,pfam02082,Rrf2,83
640196209,NZ_AAWS01000001,640217353,M23134_01829,13037,13339,66066,640217353,,Cluster 1373,,,,,,
640196209,NZ_AAWS01000001,640217354,M23134_01830,13668,14138,66066,640217354,,Cluster 2030,,,,,,
640196209,NZ_AAWS01000001,640217355,M23134_01831,14278,15252,66066,640217355,,Cluster 1898,2,312,3.60E-22,pfam12705,PDDEXK_1,272
640196209,NZ_AAWS01000001,640217356,M23134_01832,15469,15600,66066,640217356,,Cluster 3936,,,,,,
640196209,NZ_AAWS01000001,640217357,M23134_01833,15707,16282,66066,640217357,afp16,,4,183,2.20E-29,pfam14065,DUF4255,178
640196209,NZ_AAWS01000001,640217358,M23134_01834,16279,17277,66066,640217358,,Cluster 1984,,,,,,
640196209,NZ_AAWS01000001,640217359,M23134_01835,17292,18968,66066,640217359,afp2_3_4,,1,553,9.00E-33,pfam04984,Phage_sheath_1,464
640196209,NZ_AAWS01000001,640217360,M23134_01836,19107,19577,66066,640217360,afp1_5,,15,152,5.90E-30,pfam06841,Phage_T4_gp19,134
640196209,NZ_AAWS01000001,640217361,M23134_01837,19581,20072,66066,640217361,afp1_5,,15,142,4.00E-21,pfam06841,Phage_T4_gp19,134
640196209,NZ_AAWS01000001,640217362,M23134_01838,20078,20560,66066,640217362,afp1_5,,19,156,1.40E-20,pfam06841,Phage_T4_gp19,134
640196209,NZ_AAWS01000001,640217363,M23134_01839,20565,20738,66066,640217363,afp6,,,,,,,
640196209,NZ_AAWS01000001,640217364,M23134_01840,20742,21503,66066,640217364,afp7,,,,,,,
640196209,NZ_AAWS01000001,640217365,M23134_01841,21577,23247,66066,640217365,afp8,,,,,,,
640196209,NZ_AAWS01000001,640217366,M23134_01842,23759,23977,66066,640217366,,Cluster 308,,,,,,
640196209,NZ_AAWS01000001,640217367,M23134_01843,23970,24380,66066,640217367,afp9,,29,121,4.20E-17,pfam04965,GPW_gp25,95
640196209,NZ_AAWS01000001,640217368,M23134_01844,24388,24816,66066,640217368,,Cluster 2068,,,,,,
640196209,NZ_AAWS01000001,640217369,M23134_01845,24817,29292,66066,640217369,afp11,,1219,1404,1.00E-08,pfam04865,Baseplate_J,255
640196209,NZ_AAWS01000001,640217370,M23134_01846,29414,30922,66066,640217370,,Cluster 2206,391,449,3.30E-14,pfam13884,Peptidase_S74,58
640196209,NZ_AAWS01000001,640217371,M23134_01847,31103,32932,66066,640217371,,Cluster 2375,487,545,1.50E-14,pfam13884,Peptidase_S74,58
640196209,NZ_AAWS01000001,640217372,M23134_01848,33188,35041,66066,640217372,,Cluster 2429,501,559,6.10E-15,pfam13884,Peptidase_S74,58
640196209,NZ_AAWS01000001,640217373,M23134_01849,35102,38722,66066,640217373,afp12,,,,,,,
640196209,NZ_AAWS01000001,640217374,M23134_01850,38719,40524,66066,640217374,afp14,,,,,,,
640196209,NZ_AAWS01000001,640217375,M23134_01851,40518,41867,66066,640217375,,Cluster 10,243,369,6.80E-29,pfam00004,AAA,132
640196209,NZ_AAWS01000001,640217376,M23134_01852,41960,42073,66066,640217376,,Cluster 3992,,,,,,
640196209,NZ_AAWS01000001,640217377,M23134_01853,42117,42641,66066,640217377,,Cluster 1724,,,,,,
640196209,NZ_AAWS01000001,640217378,M23134_01854,42949,43317,66066,640217378,,Cluster 1940,,,,,,
640196209,NZ_AAWS01000055,640224456,M23134_06072,24354,25196,66068,640224456,,Cluster 1702,15,267,4.70E-54,pfam11306,DUF3108,226
640196209,NZ_AAWS01000055,640224457,M23134_06073,25407,26078,66068,640224457,,Cluster 1771,9,186,3.40E-06,pfam13519,VWA_2,172
640196209,NZ_AAWS01000055,640224458,M23134_06074,26421,29636,66068,640224458,,Cluster 2334,712,745,0.064,pfam00400,WD40,37
640196209,NZ_AAWS01000055,640224458,M23134_06074,26421,29636,66068,640224458,,Cluster 2334,975,1013,0.0058,pfam00400,WD40,37
640196209,NZ_AAWS01000055,640224459,M23134_06075,30045,31109,66068,640224459,,Cluster 1354,98,290,3.60E-18,pfam13568,OMP_b-brl_2,182
640196209,NZ_AAWS01000055,640224460,M23134_06076,31217,31915,66068,640224460,afp7,,,,,,,
640196209,NZ_AAWS01000055,640224461,M23134_06077,31922,32113,66068,640224461,,Cluster 747,,,,,,
640196209,NZ_AAWS01000055,640224462,M23134_06078,32126,35002,66068,640224462,afp12,,,,,,,
640196209,NZ_AAWS01000055,640224463,M23134_06079,35070,38975,66068,640224463,afp14,,,,,,,
640196209,NZ_AAWS01000055,640224464,M23134_06080,39551,40090,66068,640224464,afp16,,8,174,3.90E-20,pfam14065,DUF4255,178
640196209,NZ_AAWS01000055,640224465,M23134_06081,40184,41212,66068,640224465,,Cluster 1350,,,,,,
640196209,NZ_AAWS01000055,640224466,M23134_06082,41224,42828,66068,640224466,afp2_3_4,,70,530,2.20E-32,pfam04984,Phage_sheath_1,464
640196209,NZ_AAWS01000055,640224467,M23134_06083,42879,43346,66068,640224467,afp1_5,,11,150,1.20E-40,pfam06841,Phage_T4_gp19,134
640196209,NZ_AAWS01000055,640224468,M23134_06084,43486,44277,66068,640224468,afp1_5,,9,167,1.60E-30,pfam06841,Phage_T4_gp19,134
640196209,NZ_AAWS01000055,640224469,M23134_06085,44382,44543,66068,640224469,afp6,,,,,,,
640196209,NZ_AAWS01000055,640224470,M23134_06086,44585,46525,66068,640224470,afp8,,,,,,,
640196209,NZ_AAWS01000055,640224471,M23134_06087,46541,46786,66068,640224471,,Cluster 4513,,,,,,
640196209,NZ_AAWS01000055,640224472,M23134_06088,46851,47261,66068,640224472,afp9,,28,120,1.50E-22,pfam04965,GPW_gp25,95
640196209,NZ_AAWS01000055,640224473,M23134_06089,47297,51052,66068,640224473,afp11,,948,1164,2.20E-08,pfam04865,Baseplate_J,255
640196209,NZ_AAWS01000055,640224474,M23134_06090,51158,51799,66068,640224474,,Cluster 6560,,,,,,
640196209,NZ_AAWS01000055,640224475,M23134_06091,51929,53371,66068,640224475,,Cluster 2371,,,,,,
640196209,NZ_AAWS01000055,640224476,M23134_06092,53413,56628,66068,640224476,,Cluster 2330,,,,,,
640196209,NZ_AAWS01000055,640224477,M23134_06093,56670,57212,66068,640224477,,Cluster 3462,,,,,,
640427139,NC_009523,640595254,RoseRS_1646,2020881,2021750,66098,640595254,,Cluster 2093,5,67,4.70E-29,pfam00226,DnaJ,64
640427139,NC_009523,640595254,RoseRS_1646,2020881,2021750,66098,640595254,,Cluster 2093,117,268,2.30E-33,pfam01556,DnaJ_C,123
640427139,NC_009523,640595255,RoseRS_1647,2021771,2022064,66098,640595255,,Cluster 1358,6,75,1.20E-18,pfam13411,MerR_1,69
640427139,NC_009523,640595256,RoseRS_1648,2022141,2022560,66098,640595256,,Cluster 1900,1,136,1.30E-29,pfam05025,RbsD_FucU,134
640427139,NC_009523,640595257,RoseRS_1649,2022573,2024141,66098,640595257,,Cluster 2367,,,,,,
640427139,NC_009523,640595258,RoseRS_1650,2024426,2025004,66098,640595258,afp16,,9,192,1.30E-34,pfam14065,DUF4255,178
640427139,NC_009523,640595259,RoseRS_1651,2025027,2026988,66098,640595259,afp15,,442,570,7.10E-26,pfam00004,AAA,132
640427139,NC_009523,640595260,RoseRS_1652,2027359,2029011,66098,640595260,,Cluster 2411,,,,,,
640427139,NC_009523,640595261,RoseRS_1653,2029048,2029872,66098,640595261,,Cluster 2070,173,251,2.10E-33,pfam13699,DUF4157,79
640427139,NC_009523,640595262,RoseRS_1654,2030058,2032982,66098,640595262,,Cluster 2828,464,542,1.70E-31,pfam13699,DUF4157,79
640427139,NC_009523,640595262,RoseRS_1654,2030058,2032982,66098,640595262,,Cluster 2828,576,633,1.10E-12,pfam01471,PG_binding_1,57
640427139,NC_009523,640595263,RoseRS_1655,2033008,2033424,66098,640595263,,Cluster 1907,,,,,,
640427139,NC_009523,640595264,RoseRS_1656,2033431,2034393,66098,640595264,afp16,,4,228,2.00E-54,pfam14065,DUF4255,178
640427139,NC_009523,640595264,RoseRS_1656,2033431,2034393,66098,640595264,afp16,,247,319,1.60E-09,pfam13620,CarboxypepD_reg,82
640427139,NC_009523,640595265,RoseRS_1657,2034406,2035971,66098,640595265,afp2_3_4,,1,516,8.90E-84,pfam04984,Phage_sheath_1,464
640427139,NC_009523,640595266,RoseRS_1658,2036037,2036477,66098,640595266,afp1_5,,9,143,5.70E-42,pfam06841,Phage_T4_gp19,134
640427139,NC_009523,640595267,RoseRS_1659,2036661,2037029,66098,640595267,,Cluster 6,,,,,,
640427139,NC_009523,640595268,RoseRS_1660,2037233,2037661,66098,640595268,afp1_5,,9,140,4.80E-49,pfam06841,Phage_T4_gp19,134
640427139,NC_009523,640595269,RoseRS_1661,2037666,2040590,66098,640595269,,Cluster 2161,708,785,1.40E-18,pfam13699,DUF4157,79
640427139,NC_009523,640595270,RoseRS_1662,2040603,2041280,66098,640595270,afp7,,178,223,0.00023,pfam01476,LysM,44
640427139,NC_009523,640595271,RoseRS_1663,2041273,2043042,66098,640595271,afp8,,19,332,1.70E-12,pfam05954,Phage_GPD,304
640427139,NC_009523,640595272,RoseRS_1664,2043056,2043346,66098,640595272,afp10,,17,87,2.00E-24,pfam05488,PAAR_motif,69
640427139,NC_009523,640595273,RoseRS_1665,2043353,2043745,66098,640595273,afp9,,24,116,1.60E-21,pfam04965,GPW_gp25,95
640427139,NC_009523,640595274,RoseRS_1666,2043758,2045788,66098,640595274,afp11,,406,620,5.40E-17,pfam04865,Baseplate_J,255
640427139,NC_009523,640595275,RoseRS_1667,2045952,2046992,66098,640595275,,Cluster 711,26,92,5.90E-16,pfam00498,FHA,69
640427139,NC_009523,640595275,RoseRS_1667,2045952,2046992,66098,640595275,,Cluster 711,211,336,3.70E-17,pfam09684,Tail_P2_I,136
640427139,NC_009523,640595276,RoseRS_1668,2046985,2048592,66098,640595276,,Cluster 2420,44,207,4.20E-14,pfam13847,Methyltransf_31,152
640427139,NC_009523,640595276,RoseRS_1668,2046985,2048592,66098,640595276,,Cluster 2420,225,308,1.20E-21,pfam10119,MethyTransf_Reg,84
640427139,NC_009523,640595277,RoseRS_1669,2048872,2052033,66098,640595277,,Cluster 2744,12,278,1.20E-49,pfam00069,Pkinase,262
640427139,NC_009523,640595277,RoseRS_1669,2048872,2052033,66098,640595277,,Cluster 2744,369,435,5.30E-11,pfam00498,FHA,69
640427139,NC_009523,640595278,RoseRS_1670,2052097,2055318,66098,640595278,,Cluster 1241,12,276,2.70E-43,pfam00069,Pkinase,262
640427139,NC_009523,640595278,RoseRS_1670,2052097,2055318,66098,640595278,,Cluster 1241,350,416,3.00E-10,pfam00498,FHA,69
640612202,NZ_AAXU01000001,640615313,ALPR1_12680,776375,777682,66114,640615313,,Cluster 16,229,355,7.00E-28,pfam00004,AAA,132
640612202,NZ_AAXU01000001,640615314,ALPR1_12685,777765,778634,66114,640615314,,Cluster 277,4,71,5.20E-13,pfam13414,TPR_11,68
640612202,NZ_AAXU01000001,640615314,ALPR1_12685,777765,778634,66114,640615314,,Cluster 277,93,288,8.40E-05,pfam02259,FAT,345
640612202,NZ_AAXU01000001,640615315,ALPR1_12690,778644,782330,66114,640615315,,Cluster 90,167,245,5.00E-32,pfam13699,DUF4157,79
640612202,NZ_AAXU01000001,640615316,ALPR1_12695,782367,783863,66114,640615316,,Cluster 506,183,261,2.60E-32,pfam13699,DUF4157,79
640612202,NZ_AAXU01000001,640615317,ALPR1_12700,783913,785490,66114,640615317,afp14,,,,,,,
640612202,NZ_AAXU01000001,640615318,ALPR1_12705,785531,789862,66114,640615318,,Cluster 1054,,,,,,
640612202,NZ_AAXU01000001,640615319,ALPR1_12710,789874,792675,66114,640615319,afp12,,,,,,,
640612202,NZ_AAXU01000001,640615320,ALPR1_12715,792663,795815,66114,640615320,afp11,,727,974,1.60E-09,pfam04865,Baseplate_J,255
640612202,NZ_AAXU01000001,640615321,ALPR1_12720,795826,796239,66114,640615321,afp9,,29,121,3.80E-23,pfam04965,GPW_gp25,95
640612202,NZ_AAXU01000001,640615322,ALPR1_12725,796241,796531,66114,640615322,afp10,,18,88,5.70E-25,pfam05488,PAAR_motif,69
640612202,NZ_AAXU01000001,640615323,ALPR1_12730,796589,798334,66114,640615323,afp8,,,,,,,
640612202,NZ_AAXU01000001,640615324,ALPR1_12735,798335,799021,66114,640615324,afp7,,,,,,,
640612202,NZ_AAXU01000001,640615325,ALPR1_12740,799025,799183,66114,640615325,afp6,,,,,,,
640612202,NZ_AAXU01000001,640615326,ALPR1_12745,799183,799626,66114,640615326,afp1_5,,8,144,2.10E-46,pfam06841,Phage_T4_gp19,134
640612202,NZ_AAXU01000001,640615327,ALPR1_12750,799633,800061,66114,640615327,afp1_5,,6,138,7.20E-45,pfam06841,Phage_T4_gp19,134
640612202,NZ_AAXU01000001,640615328,ALPR1_12755,800144,802222,66114,640615328,afp2_3_4,,449,688,2.00E-26,pfam04984,Phage_sheath_1,464
640612202,NZ_AAXU01000001,640615329,ALPR1_12760,802235,803089,66114,640615329,,Cluster 959,,,,,,
640612202,NZ_AAXU01000001,640615330,ALPR1_12765,803093,803686,66114,640615330,afp16,,4,189,1.40E-34,pfam14065,DUF4255,178
640612202,NZ_AAXU01000001,640615331,ALPR1_12770,804194,804958,66114,640615331,,Cluster 6280,63,148,9.80E-08,pfam08447,PAS_3,89
640612202,NZ_AAXU01000001,640615331,ALPR1_12770,804194,804958,66114,640615331,,Cluster 6280,192,248,1.30E-13,pfam00196,GerE,57
640612202,NZ_AAXU01000001,640615332,ALPR1_12775,804985,806484,66114,640615332,,Cluster 6015,30,377,9.00E-56,pfam00884,Sulfatase,308
640612202,NZ_AAXU01000001,640615333,ALPR1_12780,806671,810195,66114,640615333,,Cluster 4735,32,362,6.70E-54,pfam00884,Sulfatase,308
640612202,NZ_AAXU01000001,640615333,ALPR1_12780,806671,810195,66114,640615333,,Cluster 4735,364,464,4.50E-17,pfam16347,DUF4976,103
640612202,NZ_AAXU01000001,640615333,ALPR1_12780,806671,810195,66114,640615333,,Cluster 4735,600,1136,2.10E-69,pfam05592,Bac_rhamnosid,509
640612202,NZ_AAXU01000001,640615334,ALPR1_12785,810521,811645,66114,640615334,,Cluster 5034,156,369,1.30E-19,pfam00756,Esterase,251
640753039,NC_009615,640766719,BDI_2436,2865581,2866585,66180,640766719,,Cluster 5458,110,188,2.00E-28,pfam08545,ACP_syn_III,80
640753039,NC_009615,640766719,BDI_2436,2865581,2866585,66180,640766719,,Cluster 5458,240,327,2.80E-34,pfam08541,ACP_syn_III_C,90
640753039,NC_009615,640766720,BDI_2437,2866886,2867476,66180,640766720,,Cluster 1091,58,191,7.50E-25,pfam02620,DUF177,121
640753039,NC_009615,640766721,BDI_2438,2867565,2868722,66180,640766721,,Cluster 995,276,383,1.70E-19,pfam02518,HATPase_c,106
640753039,NC_009615,640766727,BDI_2444,2874420,2874704,66180,640766727,,Cluster 1161,,,,,,
640753039,NC_009615,640766728,BDI_2445,2874908,2875444,66180,640766728,afp16,,4,174,1.40E-25,pfam14065,DUF4255,178
640753039,NC_009615,640766729,BDI_2446,2875535,2876194,66180,640766729,,Cluster 206,,,,,,
640753039,NC_009615,640766730,BDI_2447,2876163,2876585,66180,640766730,afp2_3_4,,1,136,6.10E-20,pfam04984,Phage_sheath_1,464
640753039,NC_009615,640766731,BDI_2448,2876622,2877074,66180,640766731,afp1_5,,13,146,6.10E-44,pfam06841,Phage_T4_gp19,134
640753039,NC_009615,640766732,BDI_2449,2877074,2877577,66180,640766732,afp1_5,,12,148,5.70E-37,pfam06841,Phage_T4_gp19,134
640753039,NC_009615,640766733,BDI_2450,2877739,2878395,66180,640766733,afp7,,,,,,,
640753039,NC_009615,640766734,BDI_2451,2878401,2880158,66180,640766734,afp8,,47,329,5.00E-08,pfam05954,Phage_GPD,304
640753039,NC_009615,640766735,BDI_2452,2880171,2880575,66180,640766735,afp9,,28,120,1.20E-21,pfam04965,GPW_gp25,95
640753039,NC_009615,640766736,BDI_2453,2880572,2881429,66180,640766736,,Cluster 2014,,,,,,
640753039,NC_009615,640766737,BDI_2454,2881552,2883942,66180,640766737,afp11,,,,,,,
640753039,NC_009615,640766738,BDI_2455,2883955,2884695,66180,640766738,afp13,,,,,,,
640753039,NC_009615,640766739,BDI_2456,2884698,2886416,66180,640766739,afp12,,,,,,,
640753039,NC_009615,640766740,BDI_2457,2886427,2888550,66180,640766740,,Cluster 166,,,,,,
640753039,NC_009615,640766741,BDI_2458,2888552,2889859,66180,640766741,afp15,,231,357,4.00E-30,pfam00004,AAA,132
640753039,NC_009615,640766742,BDI_2459,2889856,2890443,66180,640766742,,Cluster 15,87,162,4.50E-26,pfam13699,DUF4157,79
640753039,NC_009615,640766743,BDI_2460,2890466,2892205,66180,640766743,afp14,,,,,,,
640753039,NC_009615,640766744,BDI_2461,2892037,2893587,66180,640766744,afp14,,,,,,,
640753039,NC_009615,640766745,BDI_2462,2893998,2895290,66180,640766745,,Cluster 129,43,244,5.90E-47,pfam06439,DUF1080,185
640753039,NC_009615,640766745,BDI_2462,2893998,2895290,66180,640766745,,Cluster 129,252,428,1.60E-37,pfam06439,DUF1080,185
640753039,NC_009615,640766746,BDI_2463,2895395,2898211,66180,640766746,,Cluster 135,107,197,1.20E-14,pfam08305,NPCBM,137
640753039,NC_009615,640766747,BDI_2464,2898269,2898652,66180,640766747,,Cluster 142,,,,,,
640753039,NC_009615,640766748,BDI_2465,2898774,2899952,66180,640766748,,Cluster 125,122,371,1.40E-90,pfam11175,DUF2961,235
640753047,NC_009767,640894937,Rcas_2810,3640935,3644039,66187,640894937,,Cluster 1241,12,276,4.90E-45,pfam00069,Pkinase,262
640753047,NC_009767,640894937,Rcas_2810,3640935,3644039,66187,640894937,,Cluster 1241,350,416,3.10E-12,pfam00498,FHA,69
640753047,NC_009767,640894938,Rcas_2811,3644101,3647274,66187,640894938,,Cluster 1241,12,279,1.70E-49,pfam00069,Pkinase,262
640753047,NC_009767,640894938,Rcas_2811,3644101,3647274,66187,640894938,,Cluster 1241,369,435,5.10E-11,pfam00498,FHA,69
640753047,NC_009767,640894939,Rcas_2812,3647292,3648899,66187,640894939,,Cluster 2420,44,207,1.00E-14,pfam13847,Methyltransf_31,152
640753047,NC_009767,640894939,Rcas_2812,3647292,3648899,66187,640894939,,Cluster 2420,225,308,2.20E-23,pfam10119,MethyTransf_Reg,84
640753047,NC_009767,640894940,Rcas_2813,3648896,3649960,66187,640894940,,Cluster 711,38,104,8.60E-16,pfam00498,FHA,69
640753047,NC_009767,640894940,Rcas_2813,3648896,3649960,66187,640894940,,Cluster 711,220,345,6.80E-18,pfam09684,Tail_P2_I,136
640753047,NC_009767,640894941,Rcas_2814,3650110,3652140,66187,640894941,afp11,,406,622,1.80E-17,pfam04865,Baseplate_J,255
640753047,NC_009767,640894942,Rcas_2815,3652152,3652544,66187,640894942,afp9,,24,116,1.90E-21,pfam04965,GPW_gp25,95
640753047,NC_009767,640894943,Rcas_2816,3652551,3652841,66187,640894943,afp10,,17,87,7.60E-25,pfam05488,PAAR_motif,69
640753047,NC_009767,640894944,Rcas_2817,3652855,3654636,66187,640894944,afp8,,58,336,2.80E-11,pfam05954,Phage_GPD,304
640753047,NC_009767,640894945,Rcas_2818,3654629,3655306,66187,640894945,afp7,,178,223,5.10E-05,pfam01476,LysM,44
640753047,NC_009767,640894946,Rcas_2819,3655321,3657939,66187,640894946,,Cluster 2161,606,683,2.20E-19,pfam13699,DUF4157,79
640753047,NC_009767,640894947,Rcas_2820,3658127,3658555,66187,640894947,afp1_5,,9,140,1.70E-48,pfam06841,Phage_T4_gp19,134
640753047,NC_009767,640894948,Rcas_2821,3658756,3659124,66187,640894948,,Cluster 6,,,,,,
640753047,NC_009767,640894949,Rcas_2822,3659528,3659968,66187,640894949,afp1_5,,9,143,3.20E-42,pfam06841,Phage_T4_gp19,134
640753047,NC_009767,640894950,Rcas_2823,3659987,3661552,66187,640894950,afp2_3_4,,1,516,9.70E-84,pfam04984,Phage_sheath_1,464
640753047,NC_009767,640894951,Rcas_2824,3661565,3662527,66187,640894951,afp16,,4,228,1.30E-44,pfam14065,DUF4255,178
